id,Emotion,Sentence,Confidence
1467,Sợ quá,"VN ta có khách quý cũng là bình thường đi lại ăn phở hay mỳ,không có gì phải sợ bị ám sát hay đầu độc...mà cũng chẳng cần phải bảo vệ nghiêm ngặt,bởi người VN ta rất hiếu khách.mỗi con người VN ta là mang trong mình về trách nhiệm an ninh..cảm ơn bạn và chúc sức khỏe,chúc mừng kênh bổ ích.xin cảm ơn %.",0.30265259708189607
1468,Thật kinh tởm,"Dùng từ thiếu sự tôn trong"" lê la""",0.37510281399095946
1469,Hài quá,1 tô phở là no thấy bà r 😂😂😂😂😂😂😂😂😂,0.3132924074231343
1470,Hài quá,lãnh đao VN thì ra nước ngoài ăn thịt bò dat vàng bạc tỉ nhục,0.3537771252836025
1471,Hài quá,Mời các bác lãnh đạo của thế giớ làm làm ký thịt chó thì đừng có hỏi,0.3079504344449501
1472,Hài quá,"Bánh căn ăn giản di, ngon nhất là bánh căn trứng . Cũng như bánh xèo chỉ cần bánh xèo vỏ ăn với mắm nêm ứ bụng mới thôi. Ăn ngoài tiệm đúc bánh phải bỏ nhiêu mồi vì vậy mới có tiền và khách thì không thể nào ăn cành hông như ở nhà",0.39122739849016364
1473,Hài quá,"Người Hàn Quốc có kiểu ăn mà người VN mình thấy lạ. Đó là ngốn và dùng ngón tay đẩy hết vào, dầu miệng đã đầy ứ. Mình gọi là ""dộng"". Con gái đẹp cũng vẫn ăn vậy.",0.3717963819851778
1474,Hài quá,❤ Rất hay vừa ngon cuốn hút mọi người trên thế giới❤,0.33653137926592774
1475,Hài quá,6:11 nó là bánh khọt mà,0.4462066807785876
1476,Hài quá,Nói thật là nem cua bể nó nhiều thịt quá nên tôi lại không thấy ngon.,0.39798586191055757
1477,Hài quá,"Bánh hỏi nem núi có gì ngon đâu, tôi ăn một lần , không bao giờ ăn nữa",0.3344958443007477
1478,Hài quá,Battle trip tập nào về vn là 90 trở lên😅,0.33374413428609057
1479,Hài quá,"Cháo lòng thì mình không thích lắm vì mình thích ăn thịt hơn  như nướng, cuốn. Lâu Lâu 3, 4 tháng mới ăn cháo 1 lần thôi.",0.33706313218377426
1480,Hài quá,Thiếu mỗi ném cua bể là chưa thử qua vì ở mk ko có,0.30358744744073923
1481,Hài quá,mn goi la banh khọt..,0.33553218903213083
1482,Thật kinh tởm,ngon nhung dô gia ho toan ngâm hoa chat gây ung thu con gia lam không hoa chât thi no ngot va ngon,0.30533863670436173
1483,Hài quá,Bánh khọt có dầu bánh căn không đổ dầu,0.43873062124216466
1484,Hài quá,Nói thiệt món ăn VN mình là ngon nhất.....❤❤❤,0.33175392596188763
1485,Hài quá,Có ông ko ăn dc rau kìa 😂,0.3351603617846549
1486,Hài quá,Há Cảo mới nên gọi là bánh Hỏi . CÁO HẢ  > < Há Cảo  ?,0.32684024989663946
1487,Hài quá,Ghép video này vào buổi tối,0.34821776214186906
1488,Hài quá,Không hiểu sao tôi cứ ăn cháo lòng là hay bị ợ chua,0.4361122655458596
1489,Hài quá,Cháo Lòng tại HN ngon không loãng,0.3930939242119895
1490,Hài quá,"Đa phần dân Hàn mà qua mấy nước ĐNA thì ngoài ăn đồ đặc trưng của nước đó ra thì sẽ ráng ăn trái cây nhiều nhất có thể, đặc biệt là mấy loại như xoài (vì nó khá mắc ở Hàn)",0.3294308882137065
1491,Hài quá,Vẫn thích cháo lòng đặc hơn =)))),0.3649236813175905
1492,Hài quá,Bánh xèo miền tây là chân ái,0.5264468687108768
1493,Hài quá,Tài xế ẩn danh hai ddc đoàn ghé vn chơi:),0.30382029496334223
1494,Thật kinh tởm,Hàn quốc không văn hoá,0.3792009520018855
1495,Hài quá,"Nem cua bể k ngon lắm ae ạ, mình đã đi rất nhiều nơi và trải nghiệm món này, sự thật nó k ngon bằng bánh xèo",0.32038211766650765
1496,Hài quá,"Đi qua Hàn mà không ăn được thịt thì hầu như chẳng có gì ăn, muốn khóc luôn",0.3443745828062319
1497,Thật kinh tởm,Ảnh tiêu đề video có hình faker mà trong video ko có nhỉ,0.3155138014735467
1498,Hài quá,Xuất trứng gà sang,0.3497034059167899
1499,Hài quá,bên mỹ cũng khoái món ăn việt lắm.trong phim the boy có phân đoạn nhắc đến đồ ăn việt nam.,0.30828070318234796
1500,Hài quá,Công nhận là Việt nam có rất nhiều món ăn ngon ở mỗi vùng miền,0.35115495154557336
1501,Hài quá,Sài gòn chỉ nỗi tiếng bánh mì sài gòn 5 ngàn một ổ 😂😂😂 bánh mì sài gòn 1 rỗ 5 ngàn😅😅😅 nếu bán ế,0.344749769439837
1502,Hài quá,Không không tui không thèm đâu 😫😫😫 nhưng mà sao nó cứ 🤤🤤🤤,0.29930274605272394
1503,Thật kinh tởm,"Tại Việt Nam, một lượng lớn nước thải sinh hoạt, ước tính khoảng 90%, được xả trực tiếp ra môi trường mà không qua xử lý. Bãi biển, thực phẩm, không khí và cả quan chức chính phủ đều ô nhiễm!!",0.32968208091483636
1504,Hài quá,Lâu lâu lại lôi mấy video đời tống  ra thủ dâm tinh thần,0.35813835944604877
1505,Hài quá,Thành phố Hải Phòng (Thành phố thuộc TW) chứ không phải tỉnh Hải Phòng nhé ad! Nói cho chuẩn tí nhé!,0.3469642835098647
1506,Hài quá,Hp mình cũng đóng góp dc 1 món,0.39879227484055924
1507,Hài quá,Họ có diện hay k,0.33896250064573574
1508,Hài quá,Không có thịt chó à,0.32411047802918286
1509,Hài quá,"Món om : đun nhỏ lửa,đậy vung kín,thời gian lâu để có món ăn theo khẩu vị của mình.",0.31181097479908026
1510,Hài quá,"Xem lúc gần 12h khuya , thật là ác  !",0.36288063072021676
1511,Hài quá,Ủa là bánh khọt mà,0.44000372115521386
1512,Hài quá,"Cuộc sống ngày càng ít đi vui thú,duy chỉ có ăn uống ngon miệng mới mang lại niềm vui cơ bản nhất!",0.29942440328119496
1513,Hài quá,Món ngon nhất là vợ Việt Nam. Nhập khẩu về đi rẻ và ngon nữa 😅😅😅 ngạo nghễ đưa Vợ Việt Nam vươn Tầm thế giới,0.31593814843247453
1514,Hài quá,"Ngu lắm ngon nhất phải là móm chem chép bú dưa chuột,🥒(ngậm xúc xích)",0.38510849768614025
1515,Thật kinh tởm,"Còn trâu, con bò tơ và hiên lanh thế còn ăn thịt đc thì con chó cũng ăn đc nhé. Việt Nam là VN ko phải phương Tây ko cần bắt chước họ .",0.2992766077872751
1516,Hài quá,Lại tỉnh Hải Phòng ?,0.31947417925346383
1517,Hài quá,"Bánh hỏi, lòng heo là chuẩn?!",0.34195784733295465
1518,Hài quá,Ủa ở ngoài Bắc gọi biển là bể hả ad ? Mình k biết nên hỏi thật. Đó giờ cứ nghe cua bể mà k biết là gì. Với ai cho mình hỏi là mình hay nghe ngoài đó có món om nhưng mình k biết om là gì.,0.36480852117156776
1519,Hài quá,Món thịt chó VN là món thịt chó ngon nhất thế giới. Ngon hơn thịt chó Trung Quốc và thịt chó han quốc và triều tiên.,0.3723617789464163
1520,Hài quá,Vợ đồng bằng với vợ miền núi ngất ơi,0.3926874950432987
1521,Hài quá,nhắc bánh căn bánh xèo em đói luôn rồi chắc em ăn vài chục cái bánh căn 20 cái bánh xèo quá =>,0.4522908936841365
1522,Hài quá,"hơi mụn nhưng chúc chị và mọi người có một năm mới bình an và chúc chị lun xinh đẹp , mạnh khoẻ , gặp nhìu may mắn và lun thành công nha ❤❤❤",0.34219331618432186
1523,Hài quá,Ẩm thực Việt Nam vừa rất tốt cho sức khỏe lại vừa ngon miệng. Những người Việt Nam tị nạn khỏi chế độ cộng sản đã giúp lan tỏa văn hóa của chúng ta đến với thế giới bên ngoài.,0.3266959824052583
1524,Hài quá,"Miền Nam hay ăn sáng hủ tíu, bún riêu, bánh canh, bánh ướt bánh cuốn thịt nướng chả giò,...",0.4148637463658162
1525,Thật kinh tởm,Chào mọi người.,0.2956006003611805
1526,Hài quá,"Coá 1 món ăn VN kg aj ăn đc như mình làk bắp luộc lần mình ăn 5 trái bắp MỸ , 6 trái bắp ta cách 1 ngày&đêm mình ăn 1 lần nay hơn 2 năm từ mùng 1 tết 2024>h ák gần 10 năm mình kg ăn cơm phở chay ák 🤭🤭🤭. !!!",0.3166083527591871
1527,Hài quá,Xinh chào ❤,0.39001404304949117
1528,Hài quá,🎉ngon quá,0.3230641019588945
1529,Ôi trời ơi,Năm 2026,0.4045684465122873
1530,Thật kinh tởm,Nhìn hấp dẫn quá bạn,0.358253050375101
1531,Hài quá,Cảm ơn bạn đã chia sẻ món ăn ngon ở Huế ❤,0.32046936928976216
1532,Hài quá,Mai mốt về Huế phải ghé chợ ni ăn hàng mới được,0.3438032784591453
1533,Hài quá,Nhin thay to bún mắm nêm thèm quá luôn,0.368281537607506
1534,Hài quá,"Chảy nước miến luôn
Món mào cũng ngon",0.32822692333868075
1535,Ôi trời ơi,Quá ngon luôn,0.26350275526576167
1536,Hài quá,Huế không chỉ nổi tiếng với bún bò ☺nhưng với mình thì vị Huế cay nha 😙còn đặc sản vùng miền nào thương nhớ nữa,0.3835862391022735
1537,Hài quá,ngon quá ❤❤❤❤,0.28017173520796396
1538,Hài quá,"Huế đồ ăn ngon lắm, ko lạt như miền bắc và không ngọt như miền nam",0.3272303830113233
1539,Hài quá,Ngon quá. Mình chưa được ăn bún mắm nêm bao giờ,0.36858343920198744
1540,Sợ quá,Bắt chước n k tại cái số như vậy tại sao lại phải quy dưới ban tho cũng không biết vo tinh giết thôi chứ đâu có muốn giết đâu chắc không co y đâu hả vo y giết tại sao phải quy trước ban tho đe ta loi hả,0.32655995424702944
1541,Hài quá,Bắt chước tên co Xi hoài nha,0.35023162553914755
1542,Hài quá,Món ăn ngon quá cảm ơn bạn đã chia sẻ ❤,0.3169222942219261
1543,Ôi trời ơi,Ngon quá,0.347359477712989
1544,Hài quá,Nhìn em trai ăn thấy ngon quá,0.39645246178808863
1545,Sợ quá,không biết ngon không nhưng nhìn cái đường đi vào và nền nhà bên dưới đồ ăn mà nước ước đen dơ quá thấy không ăn nổi.  quản lý chợ khu đồ ăn mà.....,0.31393637233531374
1546,Thật kinh tởm,"Trần Bình nói chuyện dễ thương quá hè,nghe gần gũi thân thương chi lạ!",0.3217390596174624
1547,Hài quá,"Nhức nách xưa rồi,phải nói là nhức cái răng giả",0.42113207665983937
1548,Hài quá,Những từ ngữ bây giờ quá phản cảm,0.35713316080448737
1549,Hài quá,Chợ Tây linh Huế ở đường nào vậy Trần Bình. Hôm qua chị ăn cháo bò Nguyễn thiện thuật rồi.,0.38117165711865103
1550,Hài quá,"Tôi mà sống ở đây chắc là khách ruột của chị, ăn 30 ngày / tháng quá😮",0.337184336728319
1551,Hài quá,5:53 ở Huế mà cũng có đậu rồng nữa á 😳 lâu nay mình cứ tưởng mỗi miền Nam mới có chớ. hay thiệt,0.31839951322132276
1552,Sợ quá,Rẻ thật,0.28232547744038344
1553,Thật kinh tởm,Toi thích do an Việt Nam. Tu vi mẹ tôi cũng là người việt toi thích người Việt Nam ho nấu đồ ăn ăn ngon 🫠🫠👍,0.299095045702538
1554,Hài quá,Bạn chia sẻ hay quá cảm ơn bạn đã chia sẻ video rất hay đến cho những người hâm mộ,0.29462166412074625
1555,Hài quá,Nấu đồ ăn ngon quá,0.3399109035491016
1556,Hài quá,Huế có món mắm tôm chua ăn với thịt heo luộc 😂 ụi chao ơi nứt ruột 😂😂😂,0.3691716078699031
1557,Hài quá,Bạn có fb k,0.39213188144849553
1558,Hài quá,Cảm ơn Bạn chia sẻ món ăn Huế ngon tuyệt vời 💯🎉 mình cùng nhau đồng hành nha 🤝🫶👍🔔 cảm ơn Bạn rất nhiều nhiều 🩷❤️💖,0.29623615531030806
1559,Hài quá,Tô mỳ này mà có 25k á.quá ngon quá rẻ,0.3181819620561602
1560,Hài quá,Nhiều món ngon quá bạn ơi cám ơn bạn chia sẻ chúc bạn gia đình vui khỏe,0.40047636934242514
1561,Hài quá,Ủa ở Huế sao bún ma😢 chan vừa nước mắm vừa mắm nêm thấy là lắm,0.3432458890787096
1562,Hài quá,CẢM ƠN KÊNH,0.3160138338623963
1563,Hài quá,Rẻ quá.,0.356443549214233
1564,Hài quá,Nhớ huế quá,0.32273676065536727
1565,Hài quá,"Ở Huế ẩm thực thì rất đa dạng ,nhìn đã thấy hấp dẫn rồi chứ chưa cần ăn và có rất nhiều món ngon",0.2867639264564663
1566,Hài quá,Xem lại thèm về quê nội miền Trung xử Huế mình rồi nhớ đặc sản của xứ Huế wa 🤣,0.3543384587359333
1567,Hài quá,Ai sang xứ Huế thì sang ai vào xứ Huế nhắn tin vào cùng 🎉,0.3215649319641702
1568,Hài quá,Mắm ruốc kho thịt xứ Huế chỉ để chấm rau củ quả là ngom nhức nhối trong cái gọi là hấp thụ vào hai lỗ mũi 👃 mọi người.,0.41173209766891566
1569,Hài quá,"Cảm ơn Trần Bình ,tôi chưa một ngày ở Huế nhưng nghe giọng Huế thì yêu mến và dễ thương quá,tôi có mẹ là người Huế",0.3185510816061266
1570,Sợ quá,nhiều món quá,0.26734151355995844
1571,Hài quá,Ai xem mà ko thèm chấy nước miễn,0.33229387812579403
1572,Hài quá,"Sao không có bánh nậm?????bánh nậm rất ngon, ăn là ghiền",0.38435826984580074
1573,Hài quá,"Nhức nách lun, toàn món ngon thôi. Chợ này bên trong thành nội Huế hả bác? 😊😊",0.37185500868647936
1574,Hài quá,Món ăn ngon quá cảm ơn bạn đã chia sẻ video ❤,0.3009441340823243
1575,Hài quá,Tôi rất bất mình nói ngon nhất nách. Muốn oi câu nhất nách. Từ ngữ đó không có trong sách vở.,0.3128007279875622
1576,Hài quá,Răng mình ở Huế mà không biết hè,0.3960683711571299
1577,Hài quá,Mình miền nam nhìn cũng thấy ngon nữa mà chưa được ăn,0.3678643065869551
1578,Hài quá,Ẩm thực chợ khá ngon 🎉,0.3384667903111609
1579,Hài quá,"truyền thống, văn hóa, lịch sử, ẩm thực của VN dày như thế nào bảo sao các hãng đồ uống và đồ ăn nhanh nước ngoài ko có cửa tại VN :)))
đây mới chỉ là tính riêng 1 vùng văn hóa nhỏ của người Đại Việt xưa, r còn vùng văn hóa của người Champa, Khmer xưa nữa thì phải nói văn hóa của VN là quá dày và đa dạng.
Hãng nước ngoài vào VN thì chỉ có bị hòa tan vào guồng chứ ko trụ đc",0.3143321487413739
1580,Hài quá,Có con cá giò mà ông quay đi quay   lại tìm trợ giúp suốt 🎉,0.31964476884569143
1581,Hài quá,Cho Xep,0.3499064924444602
1582,Sợ quá,"Chu hoi: Thoi gian tốt nhất đến an o Che Xep la may giờ, Trần Binh?",0.25950533704576934
1583,Thật kinh tởm,"Món ăn xứ Huế là ngon trên cả tuyệt vời ,cảm ơn chủ kênh.",0.3121419133046219
1584,Hài quá,Nè dung từ phải chuẩn phải kêu tuyển ngon đung nói nhức nặc nge không hai lắm,0.334101123015006
1585,Thật kinh tởm,Thích nhất ẩm thực Huê❤ chúc kênh phát triển,0.33131443706848857
1586,Hài quá,"Nguoi hue tai sao khong biet banh bot loc tran 
?",0.3359918152851193
1587,Hài quá,"Nhớ Huế
Cậu Bình ăn ngon quá",0.3846873361926756
1588,Hài quá,Ở nơi mô ?,0.34013963590759894
1589,Thật kinh tởm,Thích ẩm thực Huế lắm luôn ❤ chúc bạn luôn thành công nha❤,0.2712740347859147
1590,Hài quá,Cai tu ngu.lacua.đan.ia.phuong.phep.vua.thua.le.lang.ngay.ca.vua.bao.đai.en.cho.xep.cung.phai.theo.quy.tac.nhap.gra.tuy.tuc.ok.,0.3331984941253749
1591,Hài quá,Ngon rứa hè,0.29529689551335403
1592,Hài quá,❤❤❤❤cảm ơn ơi bạn chia sẽ video hay nha 🎉🎉🎉🎉Mông đồng hành cùng Kênh ❤❤❤,0.35254880478512485
1593,Hài quá,Vầy chỉ cần nấu nồi cơm rồi ra chợ mua đồ ăn về ăn ngon má rẻ hơn tự nấu,0.39364506587300885
1594,Hài quá,"Xin cho hỏi từ saigon lên chợ xếp thì đi hình thức như thế nào , vì mình dg sống ở Pháp ve  nên kg biết cách thức để đi len chợ xếp,  cảm ơn",0.30635240653935547
1595,Hài quá,Hến xào thấy thèm ❤,0.4123507330980204
1596,Hài quá,vn nhìu từ vui phong phú ng mien trung nấu ăn ngon đậm đà❤,0.35032130926082267
1597,Hài quá,"Chú em làm YouTube ăn nói đừng xài những từ như nhức xương, nghe nó phan cảm quá, bớt lại nha",0.32125589879688166
1598,Sợ quá,Ăn uống mà nhức nhối thì ai mà ăn mi nói chi mà ngu rứa bỏ từ đó đi còn những người bánh bán hàng chứ không phải làm cho gia đình ăn nên đeo găng tay vào cẩn thận đừng bắt chiếc cộng sản búa xua,0.3278011268487727
1599,Hài quá,"Ngon quá , gần nhà tôi ở Huế vậy mà trước đây không biết. Khi nào về Huế sẻ ăn . Hơn thế nữa là nhờ video này mà tôi mới biết kênh Trần Bình official nên đăng ký liền",0.32127989976534116
